,title,type,link
184,Stumbling / Dear Old Southland,Single,https://rateyourmusic.com/release/single/jack-hyltons-jazz-band/stumbling-dear-old-southland/
185,Aggravatin' Papa / Hot Lips,Single,https://rateyourmusic.com/release/single/marion_harris/aggravatin_papa___hot_lips/
186,Krooked Blues / When You're Alone Blues,Single,https://rateyourmusic.com/release/single/roberta-dudley-and-orys-sunshine-orchestra/krooked-blues-when-youre-alone-blues/
187,Maybe Some Day / That Sweet Something Dear,Single,https://rateyourmusic.com/release/single/ruth-lee-and-orys-sunshine-orchestra/maybe-some-day-that-sweet-something-dear/
188,Ory's Creole Trombone / Society Blues,Single,https://rateyourmusic.com/release/single/orys-sunshine-orchestra/orys-creole-trombone-society-blues/
189,"Are You Playing Fair / Those Longing for You, Blues",Single,https://rateyourmusic.com/release/single/abe_lyman_and_his_hotel_ambassador_orchestra/are_you_playing_fair___those_longing_for_you__blues/
190,California / Mo-Na-Lu,Single,https://rateyourmusic.com/release/single/vincent-lopez-and-his-hotel-pennsylvania-orchestra/california-mo-na-lu/
191,Some Sunny Day / Stumbling,Single,https://rateyourmusic.com/release/single/vincent-lopez-and-his-hotel-pennsylvania-orchestra/some-sunny-day-stumbling/
192,Turtle Dove / Where the Volga Flows,Single,https://rateyourmusic.com/release/single/vincent-lopez-and-his-hotel-pennsylvania-orchestra/turtle-dove-where-the-volga-flows/
193,Gypsy Blues / I’m Just Too Mean to Cry,Single,https://rateyourmusic.com/release/single/ladds-black-aces/gypsy-blues-i’m-just-too-mean-to-cry/
194,Boo Hoo Hoo / Tiger Rag,Single,https://rateyourmusic.com/release/single/husk-ohares-super-orchestra-of-chicago/boo-hoo-hoo-tiger-rag/
195,My Honey's Lovin' Arms / Satanic Blues,Single,https://rateyourmusic.com/release/single/ladds-black-aces/my-honeys-lovin-arms-satanic-blues/
196,Black Eyed Blues / Muscle Shoals Blues,Single,https://rateyourmusic.com/release/single/ladds-black-aces/black-eyed-blues-muscle-shoals-blues/
197,Hopeless Blues / Lonesome Mama Blues,Single,https://rateyourmusic.com/release/single/ladds-black-aces/hopeless-blues-lonesome-mama-blues/
198,"Haunting Blues / Just Because You're You, That's Why I Love You",Single,https://rateyourmusic.com/release/single/mcmurrays-california-thumpers/haunting-blues-just-because-youre-you-thats-why-i-love-you/
199,Farewell Blues / Oriental,Single,https://rateyourmusic.com/release/single/new-orleans-rhythm-kings/farewell-blues-oriental/
200,Old Time Blues / Frankie,Single,https://rateyourmusic.com/release/single/edith-wilson-and-johnny-dunns-original-jazz-hounds/old-time-blues-frankie/
201,Bow Wow Blues / Smilin',Single,https://rateyourmusic.com/release/single/california-ramblers/bow-wow-blues-smilin/
202,Jenny / Limehouse Blues,Single,https://rateyourmusic.com/release/single/queens-dance-orchestra/jenny-limehouse-blues/
203,Dancing Time / Shufflin' Along,Single,https://rateyourmusic.com/release/single/queens_dance_orchestra/dancing_time___shufflin_along/
204,Uncle Sambo / Élèanore,Single,https://rateyourmusic.com/release/single/queens_dance_orchestra/uncle_sambo___eleanore/
205,Goodbye / Sextette from Lucia di Lammermoor,Single,https://rateyourmusic.com/release/single/paul_specht_hotel_astor_orchestra/goodbye___sextette_from_lucia_di_lammermoor/
206,Gypsy Blues / When Buddha Smiles,Single,https://rateyourmusic.com/release/single/paul-whiteman-and-his-orchestra/gypsy-blues-when-buddha-smiles/
207,Just a Little Love Song / Ty-Tee,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/just-a-little-love-song-ty-tee/
208,Bugle Blues (Introducing Old Miss Blues) / 'Frisco Jazz Band Blues,Single,https://rateyourmusic.com/release/single/ethel-waters-and-the-jazz-masters/bugle-blues-introducing-old-miss-blues-frisco-jazz-band-blues/
209,Keep Off the Grass / Carolina Shout,Single,https://rateyourmusic.com/release/single/james-p-johnson/keep-off-the-grass-carolina-shout/
210,Brother Low Down / I've Got to Have My Daddy Blues,Single,https://rateyourmusic.com/release/single/ladds-black-aces/brother-low-down-ive-got-to-have-my-daddy-blues/
211,Wang Wang Blues / Get Hot,Single,https://rateyourmusic.com/release/single/the-norfolk-jazz-quartet/wang-wang-blues-get-hot/
212,Bugle Blues / Birmingham Blues,Single,https://rateyourmusic.com/release/single/johnny-dunns-original-jazz-hounds/bugle-blues-birmingham-blues/
213,Bow Wow Blues (My Mama Treats Me Like a Dog) / Railroad Blues,Single,https://rateyourmusic.com/release/single/original-dixieland-jazz-band-the-benson-orchestra-of-chicago/bow-wow-blues-my-mama-treats-me-like-a-dog-railroad-blues/
214,On the 'Gin 'Gin 'Ginny Shore / Marie,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/on-the-gin-gin-ginny-shore-marie/
215,Three O'Clock in the Morning / Indiana Lullaby,Single,https://rateyourmusic.com/release/single/carl-fentons-orchestra/three-oclock-in-the-morning-indiana-lullaby/
216,Cutie / Lonesome Hours,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/cutie-lonesome-hours/
217,Bygones / By the Sapphire Sea,Single,https://rateyourmusic.com/release/single/paul-whiteman-and-his-orchestra/bygones-by-the-sapphire-sea/
218,Swanee River Moon / Do It Again!,Single,https://rateyourmusic.com/release/single/international-novelty-orchestra-paul-whiteman-and-his-orchestra/swanee-river-moon-do-it-again/
219,My Mammy Knows / Angel Child,Single,https://rateyourmusic.com/release/single/the-benson-orchestra-of-chicago/my-mammy-knows-angel-child/
220,Jimmy / After the Rain,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/jimmy-after-the-rain/
221,Old Fashioned Girl / Little Grey Sweetheart of Mine,Single,https://rateyourmusic.com/release/single/paul-whiteman-and-his-orchestra-club-royal-orchestra/old-fashioned-girl-little-grey-sweetheart-of-mine/
222,Stumbling / Georgia,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/stumbling-georgia/
223,Kitten on the Keys / Nola,Single,https://rateyourmusic.com/release/single/carl-fentons-orchestra/kitten-on-the-keys-nola/
224,You've Had Your Day / Virginia Blues,Single,https://rateyourmusic.com/release/single/marti-gras-sextette-ladds-black-aces/youve-had-your-day-virginia-blues/
225,The Decatur Street Blues / Carolina Blues,Single,https://rateyourmusic.com/release/single/mamie_smiths_jazz_hounds/the_decatur_street_blues___carolina_blues/
226,Put and Take / Moanful Blues,Single,https://rateyourmusic.com/release/single/johnny-dunns-original-jazz-hounds/put-and-take-moanful-blues/
227,Some Sunny Day / Rosy Posy,Single,https://rateyourmusic.com/release/single/paul-whiteman-and-his-orchestra-club-royal-orchestra/some-sunny-day-rosy-posy/
228,Hot Lips (He's Got Hot Lips When He Plays Jazz) / Send Back My Honey Man [by Virginians],Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/hot-lips-hes-got-hot-lips-when-he-plays-jazz-send-back-my-honey-man-by-virginians/
229,On the Alamo,Single,https://rateyourmusic.com/release/single/harry-radermans-orchestra/on-the-alamo/
230,Say It While Dancing / Love Days,Single,https://rateyourmusic.com/release/single/hendersons-dance-orchestra/say-it-while-dancing-love-days/
231,Tiger Rag / Pacific Coast Blues,Single,https://rateyourmusic.com/release/single/ethel-waters-and-the-jazz-masters/tiger-rag-pacific-coast-blues/
232,It's Up to You / 'Neath the South Sea Moon,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/its-up-to-you-neath-the-south-sea-moon/
233,State Street Blues / Hot Lips,Single,https://rateyourmusic.com/release/single/the-cotton-pickers/state-street-blues-hot-lips/
234,My Rambler Rose / Dancing Fool,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/my-rambler-rose-dancing-fool/
235,Swanee Bluebird / Just Because You're You,Single,https://rateyourmusic.com/release/single/the-benson-orchestra-of-chicago-all-star-trio/swanee-bluebird-just-because-youre-you/
236,Three O'Clock in the Morning / Oriental Fox Trot,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/three-oclock-in-the-morning-oriental-fox-trot/
237,Chicago (That Toddling Town) / Early in the Morning Blues [by Virginians],Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/chicago-that-toddling-town-early-in-the-morning-blues-by-virginians/
238,Stumbling,Single,https://rateyourmusic.com/release/single/broadway-dance-orchestra/stumbling/
239,That Da Da Strain / Georgia Blues,Single,https://rateyourmusic.com/release/single/ethel-waters-and-her-jazz-masters/that-da-da-strain-georgia-blues/
240,Don't Bring Me Posies / On the Alamo,Single,https://rateyourmusic.com/release/single/the-benson-orchestra-of-chicago/dont-bring-me-posies-on-the-alamo/
241,Why Should I Cry Over You? / Blue,Single,https://rateyourmusic.com/release/single/the-virginians/why-should-i-cry-over-you-blue/
242,Truly / Birdie,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra-the-benson-orchestra-of-chicago/truly-birdie/
243,Say It While Dancing / I'm Just Mad About Harry,Single,https://rateyourmusic.com/release/single/the-benson-orchestra-of-chicago-paul-whiteman-orchestra/say-it-while-dancing-im-just-mad-about-harry/
244,Coal Black Mammy / Tricks,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/coal-black-mammy-tricks/
245,Houston Blues / Hot Lips (Instrumental Conversation by Joe [Clarinet] and Jewels [Cornet]),Single,https://rateyourmusic.com/release/single/joseph_samuels_jazz_band/houston_blues___hot_lips__instrumental_conversation_by_joe__clarinet__and_jewels__cornet__/
246,Away Down South / Way Down Yonder in New Orleans,Single,https://rateyourmusic.com/release/single/peerless-quartet/away-down-south-way-down-yonder-in-new-orleans/
247,I'll Build a Stairway to Paradise / You Remind Me of My Mother,Single,https://rateyourmusic.com/release/single/paul-whiteman-orchestra/ill-build-a-stairway-to-paradise-you-remind-me-of-my-mother/
248,Sister Kate / You Can Have Him I Don't Want Him,Single,https://rateyourmusic.com/release/single/ladds-black-aces/sister-kate-you-can-have-him-i-dont-want-him/
249,Georgette / Send Back My Honeyman,Single,https://rateyourmusic.com/release/single/ted_lewis/georgette___send_back_my_honeyman/
250,"Toot, Toot, Tootsie (Goo'bye) / Do I?",Single,https://rateyourmusic.com/release/single/the-benson-orchestra-of-chicago/toot-toot-tootsie-goobye-do-i/
251,Carolina in the Morning / Cow Bells,Single,https://rateyourmusic.com/release/single/paul-whiteman-and-his-orchestra-zez-confrey-and-his-orchestra/carolina-in-the-morning-cow-bells/
252,That Da Da Strain / 'Taint Nobody's Biz-ness If I Do,Single,https://rateyourmusic.com/release/single/anna-meyers-and-original-memphis-five/that-da-da-strain-taint-nobodys-biz-ness-if-i-do/
253,I Wish I Could Shimmy Like My Sister Kate / Got to Cool My Doggies Now,Single,https://rateyourmusic.com/release/single/the-cotton-pickers/i-wish-i-could-shimmy-like-my-sister-kate-got-to-cool-my-doggies-now/
254,Discontented Blues / Bugle Call Blues,Single,https://rateyourmusic.com/release/single/friars-society-orchestra/discontented-blues-bugle-call-blues/
255,Panama / Tiger Rag,Single,https://rateyourmusic.com/release/single/friars-society-orchestra/panama-tiger-rag/
256,Four O'Clock Blues / Hawaiian Blues,Single,https://rateyourmusic.com/release/single/johnny-dunns-original-jazz-hounds/four-oclock-blues-hawaiian-blues/
257,Struttin' Jim / Wild Papa [ by Don Parker's Western Melody Boys ],Single,https://rateyourmusic.com/release/single/original-memphis-five/struttin-jim-wild-papa-by-don-parkers-western-melody-boys-/
258,Mean Mean Mama / Stavin' Change,Single,https://rateyourmusic.com/release/single/original_indiana_five/mean_mean_mama___stavin_change/
259,Lovey Came Back / Old Fashioned Love,Single,https://rateyourmusic.com/release/single/cliff-edwards/lovey-came-back-old-fashioned-love/
260,Don't Think You'll Be Missed / Beale Street Mama,Single,https://rateyourmusic.com/release/single/fletcher-henderson/dont-think-youll-be-missed-beale-street-mama/
261,When You Walked Out Someone Else Walked Right In / Where the Old Raspberry Grows [by Broadway Melody Makers],Single,https://rateyourmusic.com/release/single/fletcher-henderson/when-you-walked-out-someone-else-walked-right-in-where-the-old-raspberry-grows-by-broadway-melody-makers/
262,Trot Along / Down By the River,Single,https://rateyourmusic.com/release/single/fletcher-henderson/trot-along-down-by-the-river/
263,I'm Sitting Pretty in a Pretty Little City / Learn to Do the Strut,Single,https://rateyourmusic.com/release/single/the-georgians/im-sitting-pretty-in-a-pretty-little-city-learn-to-do-the-strut/
264,Stop Your Kidding / That Barking Dog - Woof! Woof!,Single,https://rateyourmusic.com/release/single/original-memphis-five/stop-your-kidding-that-barking-dog-woof-woof/
265,Aggravatin' Papa / Four O'Clock Blues,Single,https://rateyourmusic.com/release/single/original-memphis-five/aggravatin-papa-four-oclock-blues/
266,I Wish I Could Shimmy Like My Sister Kate / Gee! But I Hate to Go Home Alone,Single,https://rateyourmusic.com/release/single/the_virginians/i_wish_i_could_shimmy_like_my_sister_kate___gee__but_i_hate_to_go_home_alone/
267,The World Is Waiting for the Sunrise / Tomorrow Morning,Single,https://rateyourmusic.com/release/single/the-benson-orchestra-of-chicago/the-world-is-waiting-for-the-sunrise-tomorrow-morning/
268,Pack Up Your Sins / Crinoline Days,Single,https://rateyourmusic.com/release/single/paul-whiteman-and-his-orchestra/pack-up-your-sins-crinoline-days/
269,Waitin' for the Evenin' Mail / Tain't Nobody's Biz-ness If I Do,Single,https://rateyourmusic.com/release/single/tennessee_ten/waitin_for_the_evenin_mail___taint_nobodys_biz_ness_if_i_do/
270,Hen Pecked Blues / Buddy's Habits,Single,https://rateyourmusic.com/release/single/charley_straight/hen_pecked_blues___buddys_habits/
271,"Home Town Blues / You May Be Fast ""But"" Your Mamma's Gonna Slow You Down",Single,https://rateyourmusic.com/release/single/the-georgians/home-town-blues-you-may-be-fast-but-your-mammas-gonna-slow-you-down/
272,Easy Melody / Somebody's Wrong,Single,https://rateyourmusic.com/release/single/isham-jones/easy-melody-somebodys-wrong/
273,Before You Go / Nashville Nightingale,Single,https://rateyourmusic.com/release/single/marion_harris/before_you_go___nashville_nightingale/
274,Shake Your Feet / Old Fashioned Love,Single,https://rateyourmusic.com/release/single/the-georgians/shake-your-feet-old-fashioned-love/
275,Rose of the Rio Grande / Dumbell / Jennie,Single,https://rateyourmusic.com/release/single/ambrose_and_his_embassy_club_orchestra/rose_of_the_rio_grande___dumbell___jennie/
276,China Boy Go Sleep / My Buddy,Single,https://rateyourmusic.com/release/single/ambrose_and_his_embassy_club_orchestra/china_boy_go_sleep___my_buddy/
277,Lots O'Mama / The Black Sheep Blues,Single,https://rateyourmusic.com/release/single/the-midway-dance-orchestra/lots-omama-the-black-sheep-blues/
278,I've Got a Cross-Eyed Papa / You Better Keep Babying Baby,Single,https://rateyourmusic.com/release/single/the-georgians/ive-got-a-cross-eyed-papa-you-better-keep-babying-baby/
279,Aggravatin' Papa / Sugar Blues,Single,https://rateyourmusic.com/release/single/vincent-lopez-and-his-orchestra-harry-reser/aggravatin-papa-sugar-blues/
280,You've Got to See Mama Every Night (Or You Can't See Mama at All) / Sweet Lovin' Mama (Please Come Back to Me),Single,https://rateyourmusic.com/release/single/vincent-lopez-and-his-hotel-pennsylvania-orchestra/youve-got-to-see-mama-every-night-or-you-cant-see-mama-at-all-sweet-lovin-mama-please-come-back-to-me/
281,Wonderful One / On a Moonlit Night,Single,https://rateyourmusic.com/release/single/vincent-lopez-and-his-hotel-pennsylvania-orchestra/wonderful-one-on-a-moonlit-night/
282,Chinaman Blues / Cutie Blues,Single,https://rateyourmusic.com/release/single/erskine-tates-vendome-orchestra/chinaman-blues-cutie-blues/
283,"Oh! Gee, Oh! Gosh, Oh! Golly I'm in Love / Oh! Min [by The Yellow Jackets]",Single,https://rateyourmusic.com/release/single/rega_dance_orchestra/oh__gee__oh__gosh__oh__golly_im_in_love___oh__min__by_the_yellow_jackets_/
284,Yankee Doodle Blues / Stop Your Kidding,Single,https://rateyourmusic.com/release/single/ladds-black-aces/yankee-doodle-blues-stop-your-kidding/
285,Maple Leaf Rag / Sweet Lovin' Man,Single,https://rateyourmusic.com/release/single/new-orleans-rhythm-kings/maple-leaf-rag-sweet-lovin-man/
286,Tin Roof Blues / That's a Plenty,Single,https://rateyourmusic.com/release/single/new-orleans-rhythm-kings/tin-roof-blues-thats-a-plenty/
