,Unnamed: 0,title,link,0
797,797,Amassed,https://rateyourmusic.com/release/album/spring-heel-jack/amassed/,
798,798,Infinity,https://rateyourmusic.com/release/album/john-coltrane/infinity/,
799,799,Universal Beings,https://rateyourmusic.com/release/album/makaya-mccraven/universal-beings/,
800,800,East Meets West,https://rateyourmusic.com/release/album/ahmed-abdul-malik/east-meets-west/,
801,801,Virtuoso,https://rateyourmusic.com/release/album/joe-pass/virtuoso/,
802,802,Expansions,https://rateyourmusic.com/release/album/lonnie-liston-smith-and-the-cosmic-echoes/expansions/,
803,803,Reflections: Steve Lacy Plays Thelonious Monk,https://rateyourmusic.com/release/album/steve-lacy/reflections-steve-lacy-plays-thelonious-monk-2/,
804,804,Sleep Dirt,https://rateyourmusic.com/release/album/frank-zappa/sleep-dirt/,
805,805,Crosswinds,https://rateyourmusic.com/release/album/billy-cobham/crosswinds/,
806,806,Forbidden Fruit,https://rateyourmusic.com/release/album/nina-simone/forbidden-fruit-2/,
807,807,Organic Music Society,https://rateyourmusic.com/release/album/don-cherry/organic-music-society/,
808,808,In a Minor Groove,https://rateyourmusic.com/release/album/dorothy-ashby-and-frank-wess/in-a-minor-groove/,
809,809,Gettin' Around,https://rateyourmusic.com/release/album/dexter-gordon/gettin-around/,
810,810,Psychicemotus,https://rateyourmusic.com/release/album/yusef-lateef/psychicemotus/,
811,811,Bossa Nova Soul Samba,https://rateyourmusic.com/release/album/ike-quebec/bossa-nova-soul-samba/,
812,812,Song for Biko,https://rateyourmusic.com/release/album/johnny-dyani-quartet/song-for-biko/,
813,813,Andrew!!!,https://rateyourmusic.com/release/album/andrew-hill/andrew/,
814,814,Angels and Demons at Play,https://rateyourmusic.com/release/album/sun-ra-and-his-myth-science-arkestra/angels-and-demons-at-play/,
815,815,Time Control,https://rateyourmusic.com/release/album/hiromis-sonicbloom/time-control/,
816,816,Napoli Centrale,https://rateyourmusic.com/release/album/napoli-centrale/napoli-centrale/,
817,817,Chet,https://rateyourmusic.com/release/album/chet-baker/chet/,
818,818,San Francisco,https://rateyourmusic.com/release/album/bobby-hutcherson/san-francisco/,
819,819,Globe Unity,https://rateyourmusic.com/release/album/alexander-von-schlippenbach/globe-unity/,
820,820,Mambo Sinuendo,https://rateyourmusic.com/release/album/ry-cooder-manuel-galban/mambo-sinuendo/,
821,821,Population Override,https://rateyourmusic.com/release/album/buckethead/population-override/,
822,822,The Following Morning,https://rateyourmusic.com/release/album/eberhard-weber/the-following-morning/,
823,823,Bitter Funeral Beer,https://rateyourmusic.com/release/album/bengt-berger-and-bitter-funeral-beer-band/bitter-funeral-beer/,
824,824,Chet Is Back!,https://rateyourmusic.com/release/album/chet-baker-sextet/chet-is-back/,
825,825,Cosmic Funk,https://rateyourmusic.com/release/album/lonnie-liston-smith-and-the-cosmic-echoes/cosmic-funk-1/,
826,826,Sex,https://rateyourmusic.com/release/album/the-necks/sex/,
827,827,Fat Albert Rotunda,https://rateyourmusic.com/release/album/herbie-hancock/fat-albert-rotunda/,
828,828,Full Force,https://rateyourmusic.com/release/album/art-ensemble-of-chicago/full-force/,
829,829,Today and Tomorrow,https://rateyourmusic.com/release/album/mccoy-tyner/today-and-tomorrow/,
830,830,Whenever I Seem to Be Far Away,https://rateyourmusic.com/release/album/terje-rypdal/whenever-i-seem-to-be-far-away/,
831,831,Yamataifu,https://rateyourmusic.com/release/album/toshiyuki-miyama-and-his-new-herd-masahiko-sato/yamataifu/,
832,832,3 Compositions of New Jazz,https://rateyourmusic.com/release/album/anthony-braxton/3-compositions-of-new-jazz/,
833,833,Paavo,https://rateyourmusic.com/release/album/paavo/paavo/,
834,834,Motion,https://rateyourmusic.com/release/album/lee-konitz/motion/,
835,835,The Budos Band II,https://rateyourmusic.com/release/album/the-budos-band/the-budos-band-ii/,
836,836,Astro Black,https://rateyourmusic.com/release/album/sun-ra/astro-black/,
837,837,Jazz Abstractions,https://rateyourmusic.com/release/album/gunther-schuller-jim-hall/jazz-abstractions/,
838,838,The Wildest!,https://rateyourmusic.com/release/album/louis-prima/the-wildest/,
839,839,Letter From Home,https://rateyourmusic.com/release/album/pat-metheny-group/letter-from-home/,
840,840,The Trance of Seven Colors,https://rateyourmusic.com/release/album/maleem-mahmoud-ghania-with-pharoah-sanders/the-trance-of-seven-colors/,
841,841,Move,https://rateyourmusic.com/release/album/the-trio-project/move/,
842,842,Masques,https://rateyourmusic.com/release/album/brand-x/masques-2/,
843,843,Tones for Joan's Bones,https://rateyourmusic.com/release/album/chick-corea/tones-for-joans-bones/,
844,844,Ana Mazzotti,https://rateyourmusic.com/release/album/ana-mazzotti/ana-mazzotti/,
845,845,Leucocyte,https://rateyourmusic.com/release/album/esbjorn_svensson_trio/leucocyte/,
846,846,Awakening,https://rateyourmusic.com/release/album/pharaohs/awakening/,
847,847,Straight Ahead,https://rateyourmusic.com/release/album/abbey-lincoln/straight-ahead/,
848,848,Grantstand,https://rateyourmusic.com/release/album/grant-green/grantstand/,
849,849,Songs for Young Lovers,https://rateyourmusic.com/release/album/frank-sinatra/songs-for-young-lovers/,
850,850,Abbey Is Blue,https://rateyourmusic.com/release/album/abbey-lincoln/abbey-is-blue/,
851,851,Away With You,https://rateyourmusic.com/release/album/mary-halvorson-octet/away-with-you/,
852,852,Super Flight,https://rateyourmusic.com/release/album/casiopea/super-flight/,
853,853,Quiet Kenny,https://rateyourmusic.com/release/album/kenny-dorham/quiet-kenny/,
854,854,End of the World Party (Just in Case),https://rateyourmusic.com/release/album/medeski-martin-and-wood/end-of-the-world-party-just-in-case/,
855,855,Someday My Prince Will Come,https://rateyourmusic.com/release/album/miles-davis-sextet/someday-my-prince-will-come/,
856,856,Solar Plexus,https://rateyourmusic.com/release/album/ian-carr-with-nucleus/solar-plexus/,
857,857,From Gagarin's Point of View,https://rateyourmusic.com/release/album/esbjorn_svensson_trio/from_gagarins_point_of_view/,
858,858,Introducing The Eleventh House With Larry Coryell,https://rateyourmusic.com/release/album/the-eleventh-house-larry-coryell/introducing-the-eleventh-house-with-larry-coryell/,
859,859,Black Classical Music,https://rateyourmusic.com/release/album/yussef-dayes/black-classical-music/,
860,860,On Jupiter,https://rateyourmusic.com/release/album/sun-ra/on-jupiter/,
861,861,Illumination!,https://rateyourmusic.com/release/album/elvin-jones-jimmy-garrison-sextet-featuring-mccoy-tyner/illumination/,
862,862,Free Lancing,https://rateyourmusic.com/release/album/james-blood-ulmer/free-lancing/,
863,863,It Could Happen to You,https://rateyourmusic.com/release/album/chet-baker/it-could-happen-to-you/,
864,864,Abstract,https://rateyourmusic.com/release/album/the-joe-harriott-quintet/abstract/,
865,865,Walking in Space,https://rateyourmusic.com/release/album/quincy-jones/walking-in-space/,
866,866,Astral Traveling,https://rateyourmusic.com/release/album/lonnie-liston-smith-and-the-cosmic-echoes/astral-traveling/,
867,867,LAM,https://rateyourmusic.com/release/album/lam/lam/,
868,868,Takanaka,https://rateyourmusic.com/release/album/高中正義/takanaka/,
869,869,Total Eclipse,https://rateyourmusic.com/release/album/billy-cobham/total-eclipse/,
870,870,Roots & Herbs,https://rateyourmusic.com/release/album/art-blakey-and-the-jazz-messengers/roots-and-herbs/,
871,871,Candy,https://rateyourmusic.com/release/album/lee-morgan/candy/,
872,872,Death and the Flower,https://rateyourmusic.com/release/album/keith-jarrett/death-and-the-flower/,
873,873,Atlantis,https://rateyourmusic.com/release/album/sun-ra-and-his-astro-infinity-arkestra/atlantis/,
874,874,Black Coffee With Peggy Lee,https://rateyourmusic.com/release/album/peggy-lee/black-coffee-with-peggy-lee/,
875,875,My Goal's Beyond,https://rateyourmusic.com/release/album/mahavishnu-john-mclaughlin/my-goals-beyond/,
876,876,Alabama Feeling,https://rateyourmusic.com/release/album/arthur-doyle-plus-4/alabama-feeling/,
877,877,Work Time,https://rateyourmusic.com/release/album/sonny-rollins/work-time/,
878,878,Pimp of the Year,https://rateyourmusic.com/release/album/soiland“pimp”sessions/pimp_of_the_year/,
879,879,Evidence,https://rateyourmusic.com/release/album/steve-lacy/evidence/,
880,880,From South Africa to South Carolina,https://rateyourmusic.com/release/album/gil-scott-heron-and-brian-jackson/from-south-africa-to-south-carolina/,
881,881,The Futuristic Sounds of Sun Ra,https://rateyourmusic.com/release/album/sun-ra/the-futuristic-sounds-of-sun-ra/,
882,882,Blossom Dearie,https://rateyourmusic.com/release/album/blossom-dearie/blossom-dearie/,
883,883,The Call,https://rateyourmusic.com/release/album/henry-grimes-trio/the-call/,
884,884,Boss Tenor,https://rateyourmusic.com/release/album/gene_ammons/boss_tenor/,
885,885,Witchy Activities and the Maple Death,https://rateyourmusic.com/release/album/monika-roscher-bigband/witchy-activities-and-the-maple-death/,
886,886,Iron Path,https://rateyourmusic.com/release/album/last-exit/iron-path/,
887,887,"Black, Brown and Beige",https://rateyourmusic.com/release/album/duke-ellington-and-his-orchestra-featuring-mahalia-jackson/black-brown-and-beige/,
888,888,Creative Orchestra Music 1976,https://rateyourmusic.com/release/album/anthony-braxton/creative-orchestra-music-1976/,
889,889,Beyond the Missouri Sky (Short Stories),https://rateyourmusic.com/release/album/charlie-haden-pat-metheny/beyond-the-missouri-sky-short-stories/,
890,890,Make Up City,https://rateyourmusic.com/release/album/casiopea/make-up-city/,
891,891,The Duke Plays Ellington: Piano Reflections,https://rateyourmusic.com/release/album/duke-ellington/the-duke-plays-ellington-piano-reflections/,
892,892,Unlawful Noise,https://rateyourmusic.com/release/album/haazz-and-company/unlawful-noise/,
893,893,Bundles,https://rateyourmusic.com/release/album/soft-machine/bundles/,
894,894,Irreversible Entanglements,https://rateyourmusic.com/release/album/irreversible-entanglements/irreversible-entanglements/,
895,895,Tropic Appetites,https://rateyourmusic.com/release/album/carla-bley/tropic-appetites/,
896,896,Aurora,https://rateyourmusic.com/release/album/jean-luc-ponty/aurora/,
897,897,I Sing the Body Electric,https://rateyourmusic.com/release/album/weather-report/i-sing-the-body-electric/,
898,898,Injuries,https://rateyourmusic.com/release/album/angles-9/injuries/,
899,899,The Prosthetic Cubans,https://rateyourmusic.com/release/album/marc-ribot-y-los-cubanos-postizos/the-prosthetic-cubans/,
900,900,My Spanish Heart,https://rateyourmusic.com/release/album/chick-corea/my-spanish-heart/,
901,901,The Jewel in the Lotus,https://rateyourmusic.com/release/album/bennie-maupin/the-jewel-in-the-lotus/,
902,902,Sunflower,https://rateyourmusic.com/release/album/milt-jackson/sunflower/,
903,903,Huntington Ashram Monastery,https://rateyourmusic.com/release/album/alice-coltrane/huntington-ashram-monastery/,
904,904,Marion Brown Quartet,https://rateyourmusic.com/release/album/marion-brown-quartet/marion-brown-quartet/,
905,905,Гунеш (Gunesh),https://rateyourmusic.com/release/album/гунеш/гунеш-gunesh/,
906,906,Once Upon a Summertime,https://rateyourmusic.com/release/album/blossom-dearie/once-upon-a-summertime/,
907,907,Being There,https://rateyourmusic.com/release/album/tord-gustavsen-trio/being-there/,
908,908,Execution Ground,https://rateyourmusic.com/release/album/painkiller/execution-ground/,
909,909,Le voyage de Sahar,https://rateyourmusic.com/release/album/anouar-brahem/le-voyage-de-sahar/,
910,910,Take Ten,https://rateyourmusic.com/release/album/paul-desmond/take-ten/,
911,911,A Genuine Tong Funeral,https://rateyourmusic.com/release/album/gary-burton/a-genuine-tong-funeral/,
912,912,Indo-Jazz Suite,https://rateyourmusic.com/release/album/the-joe-harriott-double-quintet/indo-jazz-suite/,
913,913,Jay Jay Johnson,https://rateyourmusic.com/release/album/jay-jay-johnson-sextet/jay-jay-johnson/,
914,914,Coses nostres,https://rateyourmusic.com/release/album/iceberg/coses-nostres/,
915,915,Upon Reflection,https://rateyourmusic.com/release/album/john-surman/upon-reflection/,
916,916,Thelonious Monk Plays the Music of Duke Ellington,https://rateyourmusic.com/release/album/thelonious-monk/thelonious-monk-plays-the-music-of-duke-ellington/,
917,917,Let It All Out,https://rateyourmusic.com/release/album/nina-simone/let-it-all-out/,
918,918,Where Is Brooklyn?,https://rateyourmusic.com/release/album/don-cherry/where-is-brooklyn/,
919,919,1973,https://rateyourmusic.com/release/album/placebo/1973/,
920,920,Nice Guys,https://rateyourmusic.com/release/album/art-ensemble-of-chicago/nice-guys/,
921,921,Nice 'n' Easy,https://rateyourmusic.com/release/album/frank-sinatra/nice-n-easy/,
922,922,Belladonna,https://rateyourmusic.com/release/album/ian-carr/belladonna/,
923,923,Backlash,https://rateyourmusic.com/release/album/freddie-hubbard/backlash-2/,
924,924,Soul on Top,https://rateyourmusic.com/release/album/james-brown/soul-on-top/,
925,925,Attica Blues,https://rateyourmusic.com/release/album/archie-shepp/attica-blues/,
926,926,(Turn It Over),https://rateyourmusic.com/release/album/the-tony-williams-lifetime/_turn-it-over/,
927,927,Drum Suite,https://rateyourmusic.com/release/album/art-blakey-and-the-jazz-messengers/drum-suite/,
928,928,Combustication,https://rateyourmusic.com/release/album/medeski-martin-and-wood/combustication/,
929,929,Spirits Known and Unknown,https://rateyourmusic.com/release/album/leon-thomas/spirits-known-and-unknown/,
930,930,Modern Art,https://rateyourmusic.com/release/album/art-farmer/modern-art-3/,
931,931,Coin Coin Chapter Five: In the Garden...,https://rateyourmusic.com/release/album/matana-roberts/coin-coin-chapter-five-in-the-garden/,
932,932,The Blue Yusef Lateef,https://rateyourmusic.com/release/album/yusef-lateef/the-blue-yusef-lateef/,
933,933,Two Bands and a Legend,https://rateyourmusic.com/release/album/two-bands-and-a-legend/two-bands-and-a-legend/,
934,934,Eclipse / 侵蝕,https://rateyourmusic.com/release/album/masayuki-takayanagi-and-new-direction-unit/eclipse-侵蝕/,
935,935,Memphis Underground,https://rateyourmusic.com/release/album/herbie-mann/memphis-underground/,
936,936,Kaleidoscope of Rainbows,https://rateyourmusic.com/release/album/neil-ardley/kaleidoscope-of-rainbows/,
937,937,Feelings,https://rateyourmusic.com/release/album/jay-richford-and-gary-stevan/feelings-3/,
938,938,Alone,https://rateyourmusic.com/release/album/masayoshi-takanaka/alone/,
939,939,Shadow Work,https://rateyourmusic.com/release/album/mammal-hands/shadow-work/,
940,940,Wisdom Through Music,https://rateyourmusic.com/release/album/pharoah-sanders/wisdom-through-music/,
941,941,School Days,https://rateyourmusic.com/release/album/stanley-clarke/school-days/,
942,942,Lágrimas negras,https://rateyourmusic.com/release/album/bebo-and-cigala/lagrimas-negras/,
943,943,Beyond the Blue Horizon,https://rateyourmusic.com/release/album/george-benson/beyond-the-blue-horizon/,
944,944,Relativity Suite,https://rateyourmusic.com/release/album/don-cherry-the-jazz-composers-orchestra/relativity-suite/,
945,945,Coltrane Plays the Blues,https://rateyourmusic.com/release/album/john-coltrane/coltrane-plays-the-blues/,
946,946,Spillane,https://rateyourmusic.com/release/album/john-zorn/spillane/,
947,947,Black Byrd,https://rateyourmusic.com/release/album/donald-byrd/black-byrd/,
948,948,Freedom Suite,https://rateyourmusic.com/release/album/sonny-rollins/freedom-suite/,
949,949,Two of a Mind,https://rateyourmusic.com/release/album/paul-desmond-gerry-mulligan/two-of-a-mind/,
950,950,Water Babies,https://rateyourmusic.com/release/album/miles-davis/water-babies/,
951,951,Butterfly Dreams,https://rateyourmusic.com/release/album/flora-purim/butterfly-dreams/,
952,952,A Bad Donato,https://rateyourmusic.com/release/album/joao-donato/a-bad-donato/,
953,953,Afric Pepperbird,https://rateyourmusic.com/release/album/jan-garbarek-quartet/afric-pepperbird/,
954,954,The Newest Sound Around,https://rateyourmusic.com/release/album/jeanne-lee-with-ran-blake/the-newest-sound-around/,
955,955,I Took Up the Runes,https://rateyourmusic.com/release/album/jan-garbarek/i-took-up-the-runes/,
956,956,Asmodeus: Book of Angels Volume 7,https://rateyourmusic.com/release/album/marc-ribot/asmodeus-book-of-angels-volume-7/,
957,957,Closer to It,https://rateyourmusic.com/release/album/brian-augers-oblivion-express/closer-to-it/,
958,958,Talk Memory,https://rateyourmusic.com/release/album/badbadnotgood/talk-memory/,
959,959,Blue Camel,https://rateyourmusic.com/release/album/rabih-abou-khalil/blue-camel/,
960,960,Вижу Землю,https://rateyourmusic.com/release/album/гунеш/вижу-землю/,
961,961,Jazz in the Space Age,https://rateyourmusic.com/release/album/george-russell-and-his-orchestra-featuring-bill-evans/jazz-in-the-space-age/,
962,962,Time In,https://rateyourmusic.com/release/album/dave-brubeck/time-in/,
963,963,Tomorrow Is the Question: The New Music of Ornette Coleman,https://rateyourmusic.com/release/album/ornette-coleman/tomorrow-is-the-question-the-new-music-of-ornette-coleman/,
964,964,Secrets of the Sun,https://rateyourmusic.com/release/album/sun-ra-and-his-solar-arkestra/secrets-of-the-sun/,
965,965,Waltz for Debby,https://rateyourmusic.com/release/album/monica-zetterlund-bill-evans/waltz-for-debby/,
966,966,Twelve Moons,https://rateyourmusic.com/release/album/jan-garbarek-group/twelve-moons/,
967,967,Why Not,https://rateyourmusic.com/release/album/marion-brown/why-not/,
968,968,Hidemi,https://rateyourmusic.com/release/album/patrick-shiroishi/hidemi/,
969,969,Holon,https://rateyourmusic.com/release/album/nik-bartschs-ronin/holon/,
970,970,Lord of Lords,https://rateyourmusic.com/release/album/alice-coltrane/lord-of-lords/,
971,971,No Mystery,https://rateyourmusic.com/release/album/return-to-forever-featuring-chick-corea/no-mystery/,
972,972,If 2,https://rateyourmusic.com/release/album/if/if-2/,
973,973,Mr. Hands,https://rateyourmusic.com/release/album/herbie-hancock/mr-hands/,
974,974,Genius + Soul = Jazz,https://rateyourmusic.com/release/album/ray-charles/genius-soul-jazz/,
975,975,Le pas du chat noir,https://rateyourmusic.com/release/album/anouar-brahem/le-pas-du-chat-noir-2/,
976,976,Balls,https://rateyourmusic.com/release/album/brotzmann-van-hove-bennink/balls/,
977,977,Varech,https://rateyourmusic.com/release/album/henri-texier/varech/,
978,978,Conversations,https://rateyourmusic.com/release/album/eric-dolphy/conversations/,
979,979,Exit!,https://rateyourmusic.com/release/album/fire-orchestra/exit/,
980,980,A Go Go,https://rateyourmusic.com/release/album/john-scofield/a-go-go/,
981,981,Trio 64,https://rateyourmusic.com/release/album/bill-evans/trio-64/,
982,982,Fourth,https://rateyourmusic.com/release/album/soft-machine/fourth/,
983,983,Feels Good to Me,https://rateyourmusic.com/release/album/bruford/feels-good-to-me/,
984,984,Accelerando,https://rateyourmusic.com/release/album/vijay-iyer-trio/accelerando/,
985,985,No Pain for Cakes,https://rateyourmusic.com/release/album/the-lounge-lizards/no-pain-for-cakes/,
986,986,Expectations,https://rateyourmusic.com/release/album/keith-jarrett/expectations/,
987,987,"Now Please Don't You Cry, Beautiful Edith",https://rateyourmusic.com/release/album/roland_kirk/now_please_dont_you_cry__beautiful_edith/,
988,988,Watercolors,https://rateyourmusic.com/release/album/pat-metheny/watercolors/,
989,989,What Comes After,https://rateyourmusic.com/release/album/terje-rypdal/what-comes-after/,
990,990,Descendre,https://rateyourmusic.com/release/album/terje-rypdal/descendre/,
991,991,La saboteuse,https://rateyourmusic.com/release/album/yazz-ahmed/la-saboteuse/,
992,992,Thelonious Himself,https://rateyourmusic.com/release/album/thelonious-monk/thelonious-himself/,
993,993,Rahmann,https://rateyourmusic.com/release/album/rahmann/rahmann/,
994,994,Guitar,https://rateyourmusic.com/release/album/sonny-sharrock/guitar/,
995,995,Heavy Sounds,https://rateyourmusic.com/release/album/elvin-jones-and-richard-davis/heavy-sounds/,
996,996,III,https://rateyourmusic.com/release/album/badbadnotgood/iii/,
997,997,Dini Safarrar (Drums of Fire),https://rateyourmusic.com/release/album/mor-thiam/dini-safarrar-drums-of-fire/,
998,998,The Heliocentric Worlds of Sun Ra,https://rateyourmusic.com/release/album/sun-ra/the-heliocentric-worlds-of-sun-ra/,
999,999,Imaginary Voyage,https://rateyourmusic.com/release/album/jean-luc-ponty/imaginary-voyage/,
1000,1000,Arrival,https://rateyourmusic.com/release/album/fire-orchestra/arrival/,
1001,1001,Fluid Rustle,https://rateyourmusic.com/release/album/eberhard-weber/fluid-rustle/,
1002,1002,Miles Ahead,https://rateyourmusic.com/release/album/miles-davis-19/miles-ahead/,
1003,1003,Niechęć,https://rateyourmusic.com/release/album/niechec/niechec/,
1004,1004,銀界 (Silver World),https://rateyourmusic.com/release/album/山本邦山/銀界-silver-world/,
1005,1005,ב (Beit),https://rateyourmusic.com/release/album/masada/ב-beit/,
1006,1006,Dreams,https://rateyourmusic.com/release/album/gabor-szabo/dreams/,
1007,1007,Fly or Die Fly or Die Fly or Die ((World War)),https://rateyourmusic.com/release/album/jaimie-branch/fly-or-die-fly-or-die-fly-or-die-world-war/,
1008,1008,Fanfare for the Warriors,https://rateyourmusic.com/release/album/the-art-ensemble-of-chicago/fanfare-for-the-warriors/,
1009,1009,Codona,https://rateyourmusic.com/release/album/codona/codona/,
1010,1010,Western Suite,https://rateyourmusic.com/release/album/jimmy-giuffre/western-suite-7/,
1011,1011,Lush Life,https://rateyourmusic.com/release/album/john-coltrane/lush-life/,
1012,1012,Mockroot,https://rateyourmusic.com/release/album/tigran-hamasyan/mockroot/,
1013,1013,Ill Considered,https://rateyourmusic.com/release/album/ill-considered/ill-considered/,
1014,1014,Discipline of Sun Ra,https://rateyourmusic.com/release/album/eabs/discipline-of-sun-ra/,
1015,1015,Looking Ahead!,https://rateyourmusic.com/release/album/the-cecil-taylor-quartet/looking-ahead/,
1016,1016,Ghosts,https://rateyourmusic.com/release/album/peter-evans-quintet/ghosts/,
1017,1017,Fuubutsushi (風物詩),https://rateyourmusic.com/release/album/fuubutsushi/fuubutsushi-風物詩/,
1018,1018,Calibro 35,https://rateyourmusic.com/release/album/calibro-35/calibro-35/,
1019,1019,From Left to Right,https://rateyourmusic.com/release/album/bill-evans/from-left-to-right/,
1020,1020,Everywhere at the End of Time: Stage 1,https://rateyourmusic.com/release/album/the-caretaker/everywhere-at-the-end-of-time-stage-1/,
1021,1021,Come Fly With Me,https://rateyourmusic.com/release/album/frank-sinatra/come-fly-with-me/,
1022,1022,King Kong: Jean-Luc Ponty Plays the Music of Frank Zappa,https://rateyourmusic.com/release/album/jean-luc-ponty/king-kong-jean-luc-ponty-plays-the-music-of-frank-zappa/,
1023,1023,Natsukashii (懐かしい),https://rateyourmusic.com/release/album/fuubutsushi/natsukashii-懐かしい/,
1024,1024,"""mu"" Second Part",https://rateyourmusic.com/release/album/don-cherry/mu-second-part/,
1025,1025,Other Planes of There,https://rateyourmusic.com/release/album/sun-ra-and-his-solar-arkestra/other-planes-of-there/,
1026,1026,Weather Report,https://rateyourmusic.com/release/album/weather-report/weather-report-12/,
1027,1027,Song X,https://rateyourmusic.com/release/album/pat-metheny-ornette-coleman/song-x/,
1028,1028,Lennie Tristano,https://rateyourmusic.com/release/album/lennie-tristano/lennie-tristano/,
1029,1029,Treasure Island,https://rateyourmusic.com/release/album/keith-jarrett/treasure-island/,
1030,1030,Something Else! The Music of Ornette Coleman,https://rateyourmusic.com/release/album/ornette-coleman/something-else-the-music-of-ornette-coleman-2/,
1031,1031,Yr,https://rateyourmusic.com/release/album/steve-tibbetts/yr/,
1032,1032,African Rhythms,https://rateyourmusic.com/release/album/oneness-of-juju/african-rhythms-2/,
1033,1033,Llyrìa,https://rateyourmusic.com/release/album/nik-bartschs-ronin/llyria/,
1034,1034,In These Times,https://rateyourmusic.com/release/album/makaya-mccraven/in-these-times/,
1035,1035,Lest We Forget What We Came Here to Do,https://rateyourmusic.com/release/album/sons-of-kemet/lest-we-forget-what-we-came-here-to-do/,
1036,1036,Fly or Die II: Bird Dogs of Paradise,https://rateyourmusic.com/release/album/jaimie-branch/fly-or-die-ii-bird-dogs-of-paradise/,
1037,1037,Silverwater,https://rateyourmusic.com/release/album/the-necks/silverwater/,
1038,1038,Grant's First Stand,https://rateyourmusic.com/release/album/grant-green/grants-first-stand/,
1039,1039,Conspiracy,https://rateyourmusic.com/release/album/jeanne-lee/conspiracy/,
1040,1040,Circuit City,https://rateyourmusic.com/release/album/moor-mother/circuit-city/,
1041,1041,Bacchanal,https://rateyourmusic.com/release/album/gabor-szabo/bacchanal/,
1042,1042,Adagio for the Blue,https://rateyourmusic.com/release/album/trigg-and-gusset/adagio-for-the-blue/,
1043,1043,Bending New Corners,https://rateyourmusic.com/release/album/erik_truffaz/bending_new_corners/,
1044,1044,Floa,https://rateyourmusic.com/release/album/mammal-hands/floa/,
1045,1045,In Search of a Better Tomorrow,https://rateyourmusic.com/release/album/eabs-meets-jaubi/in-search-of-a-better-tomorrow/,
1046,1046,Kristallnacht,https://rateyourmusic.com/release/album/john-zorn/kristallnacht/,
1047,1047,Jazz Sahara,https://rateyourmusic.com/release/album/ahmed_abdul_malik/jazz_sahara/,
1048,1048,The Giuseppi Logan Quartet,https://rateyourmusic.com/release/album/the-giuseppi-logan-quartet/the-giuseppi-logan-quartet/,
1049,1049,Feel,https://rateyourmusic.com/release/album/george-duke/feel/,
1050,1050,Friday Afternoon in the Universe,https://rateyourmusic.com/release/album/medeski-martin-and-wood/friday-afternoon-in-the-universe/,
1051,1051,Jazz Advance,https://rateyourmusic.com/release/album/cecil-taylor-quartet/jazz-advance/,
1052,1052,Harlem Bush Music: Uhuru,https://rateyourmusic.com/release/album/gary-bartz-ntu-troop/harlem-bush-music-uhuru/,
1053,1053,"The Heliocentric Worlds of Sun Ra, Volume 2",https://rateyourmusic.com/release/album/sun-ra-and-his-solar-arkestra/the-heliocentric-worlds-of-sun-ra-volume-2/,
1054,1054,Survival of the Fittest,https://rateyourmusic.com/release/album/the-headhunters/survival-of-the-fittest/,
1055,1055,Humility in the Light of Creator,https://rateyourmusic.com/release/album/maurice-mcintyre/humility-in-the-light-of-creator/,
1056,1056,Passion Grace & Fire,https://rateyourmusic.com/release/album/john-mclaughlin-al-di-meola-paco-de-lucia/passion-grace-and-fire/,
1057,1057,Terje Rypdal / Miroslav Vitous / Jack DeJohnette,https://rateyourmusic.com/release/album/terje-rypdal-miroslav-vitous-jack-dejohnette/terje-rypdal-miroslav-vitous-jack-dejohnette/,
1058,1058,Swirling,https://rateyourmusic.com/release/album/sun-ra-arkestra/swirling/,
1059,1059,Shadow Theater,https://rateyourmusic.com/release/album/tigran-hamasyan/shadow-theater/,
1060,1060,Malik,https://rateyourmusic.com/release/album/the-lafayette-afro-rock-band/malik/,
1061,1061,Cross Point,https://rateyourmusic.com/release/album/casiopea/cross-point/,
1062,1062,Enter,https://rateyourmusic.com/release/album/fire-orchestra/enter/,
1063,1063,Mingus Plays Piano: Spontaneous Compositions and Improvisations,https://rateyourmusic.com/release/album/charles-mingus/mingus-plays-piano-spontaneous-compositions-and-improvisations/,
1064,1064,Skies of America,https://rateyourmusic.com/release/album/ornette-coleman/skies-of-america/,
1065,1065,Facing You,https://rateyourmusic.com/release/album/keith-jarrett/facing-you/,
1066,1066,Seven Steps to Heaven,https://rateyourmusic.com/release/album/miles-davis/seven-steps-to-heaven/,
1067,1067,King Tears Bat Trip,https://rateyourmusic.com/release/album/king-tears-bat-trip/king-tears-bat-trip/,
1068,1068,The Tony Bennett / Bill Evans Album,https://rateyourmusic.com/release/album/tony-bennett-bill-evans/the-tony-bennett-bill-evans-album/,
1069,1069,Conte de l'incroyable amour,https://rateyourmusic.com/release/album/anouar-brahem/conte-de-lincroyable-amour/,
1070,1070,Shekina,https://rateyourmusic.com/release/album/zao/shekina/,
1071,1071,A Monastic Trio,https://rateyourmusic.com/release/album/alice-coltrane/a-monastic-trio/,
1072,1072,Hip Harp,https://rateyourmusic.com/release/album/dorothy-ashby-with-frank-wess/hip-harp/,
1073,1073,Cloud About Mercury,https://rateyourmusic.com/release/album/david-torn/cloud-about-mercury/,
1074,1074,Venusian Summer,https://rateyourmusic.com/release/album/lenny-white/venusian-summer/,
1075,1075,Fate in a Pleasant Mood,https://rateyourmusic.com/release/album/sun-ra-and-his-myth-science-arkestra/fate-in-a-pleasant-mood/,
