,title,type,link
2276,Young Emotions,EP,https://rateyourmusic.com/release/ep/ricky-nelson/young-emotions/
2277,[Special] Twist,EP,https://rateyourmusic.com/release/ep/sandy-nelson/_special-twist/
2278,Twist,EP,https://rateyourmusic.com/release/ep/sandy-nelson/twist/
2279,Everlovin',EP,https://rateyourmusic.com/release/ep/ricky-nelson/everlovin/
2280,Chinook / Stormin,Single,https://rateyourmusic.com/release/single/the_checkers_f3/chinook___stormin/
2281,Underwater / The Mad Rush,Single,https://rateyourmusic.com/release/single/the-frogmen/underwater-the-mad-rush/
2282,The Vikings with Roger Smith,Album,https://rateyourmusic.com/release/album/the-vikings/the-vikings-with-roger-smith/
2283,Ram-bunk-shush / Lonely Heart,Single,https://rateyourmusic.com/release/single/the-ventures/ram-bunk-shush-lonely-heart/
2284,Apache,Album,https://rateyourmusic.com/release/album/jorgen_ingmann/apache/
2285,The Bobby Darin Story,Compilation,https://rateyourmusic.com/release/comp/bobby-darin/the-bobby-darin-story/
2286,Rockin' Guitars,Compilation,https://rateyourmusic.com/release/comp/the-shadows/rockin-guitars/
2287,Kon-Tiki / Theme From Leningrad,Single,https://rateyourmusic.com/release/single/the_feenades/kon_tiki___theme_from_leningrad/
2288,Louco por você,Album,https://rateyourmusic.com/release/album/roberto-carlos/louco-por-voce/
2289,Intoxica / Tequila,Single,https://rateyourmusic.com/release/single/the-revels/intoxica-tequila/
2290,Vuelve primavera,EP,https://rateyourmusic.com/release/ep/johny-tedesco/vuelve-primavera/
2291,Tossin' & Turnin',Album,https://rateyourmusic.com/release/album/bobby-lewis/tossin-and-turnin/
2292,Muskrat Ramble / Two Thousand-88,Single,https://rateyourmusic.com/release/single/freddy-cannon/muskrat-ramble-two-thousand-88/
2293,Buzz Buzz A-Diddle-It / Opportunity,Single,https://rateyourmusic.com/release/single/freddy-cannon/buzz-buzz-a-diddle-it-opportunity/
2294,Transistor Sister / Walk to the Moon,Single,https://rateyourmusic.com/release/single/freddy-cannon/transistor-sister-walk-to-the-moon/
2295,Mule Train Stomp / Pretty Please,Single,https://rateyourmusic.com/release/single/roy-buchanan/mule-train-stomp-pretty-please/
2296,It's Over / Silhouette Walk,Single,https://rateyourmusic.com/release/single/the_silhouettes_f2/its_over___silhouette_walk/
2297,Nuoruutta ja vauhtia,EP,https://rateyourmusic.com/release/ep/anja-piipponen-eero-ja-jussi/nuoruutta-ja-vauhtia/
2298,Jämtgubben,EP,https://rateyourmusic.com/release/ep/cool_candys/jamtgubben/
2299,Twist,EP,https://rateyourmusic.com/release/ep/the-adventurers/twist/
2300,Dynamite / Come on Home Baby,Single,https://rateyourmusic.com/release/single/big_jay_bush_and_the_house_rockers/dynamite___come_on_home_baby/
2301,Todos tienen cita menos yo / Bailando el blues,Single,https://rateyourmusic.com/release/single/los_masters_f1/todos_tienen_cita_menos_yo___bailando_el_blues/
2302,Motorcycle Michael / Puka Puka Pants,Single,https://rateyourmusic.com/release/single/jo-ann-campbell/motorcycle-michael-puka-puka-pants/
2303,No Graduation Kiss / How Much do You Miss Me,Single,https://rateyourmusic.com/release/single/harold-montgomery/no-graduation-kiss-how-much-do-you-miss-me/
2304,Last Kiss / Funny Feeling,Single,https://rateyourmusic.com/release/single/wayne-cochran/last-kiss-funny-feeling/
2305,Tarantula / Black Widow,Single,https://rateyourmusic.com/release/single/the_tarantulas/tarantula___black_widow/
2306,Stay at Home Lulu / I Can't Erase You (Out of My Heart),Single,https://rateyourmusic.com/release/single/dale_hawkins/stay_at_home_lulu___i_cant_erase_you__out_of_my_heart_/
2307,Hallo Mister Twist / Nur zu Hause ist es schön,Single,https://rateyourmusic.com/release/single/billy-sanders/hallo-mister-twist-nur-zu-hause-ist-es-schon/
2308,Ja-Da / Mr. Lonely,Single,https://rateyourmusic.com/release/single/johnny-and-the-hurricanes/ja-da-mr-lonely/
2309,Shooting for the Moon / We're Happy,Single,https://rateyourmusic.com/release/single/carl_and_norman/shooting_for_the_moon___were_happy/
2310,The Hoochi Coochi Coo / I'm Thinking of You,Single,https://rateyourmusic.com/release/single/hank-ballard-and-the-midnighters/the-hoochi-coochi-coo-im-thinking-of-you/
2311,What'd I Say (Parts 1&2),Single,https://rateyourmusic.com/release/single/bobby-darin/whatd-i-say-parts-1and2/
2312,Esagerata (Little Devil) / Un giorno inutile (I Must Be Dreaming),Single,https://rateyourmusic.com/release/single/neil-sedaka/esagerata-little-devil-un-giorno-inutile-i-must-be-dreaming/
2313,The Twist / Italian Twist,Single,https://rateyourmusic.com/release/single/ricky-nuccia-e-i-twisters/the-twist-italian-twist/
2314,Gyspy Beat / Big Man,Single,https://rateyourmusic.com/release/single/the_packabeats/gyspy_beat___big_man/
2315,Navarone Twist / I'm a Real Twist,Single,https://rateyourmusic.com/release/single/tony_dallo/navarone_twist___im_a_real_twist/
2316,Croque la pomme,EP,https://rateyourmusic.com/release/ep/danny-boy-et-ses-penitents/croque-la-pomme/
2317,Oletko varma / Lapsenvahdin rock,Single,https://rateyourmusic.com/release/single/eero-ja-jussi/oletko-varma-lapsenvahdin-rock/
2318,Rock'n'Roll,EP,https://rateyourmusic.com/release/ep/teddy_raye/rocknroll/
2319,Female Hercules / La Novia,Single,https://rateyourmusic.com/release/single/dean-reed/female-hercules-la-novia/
2320,Rock,EP,https://rateyourmusic.com/release/ep/los-teen-tops/rock/
2321,La plaga / Buen rock esta noche,Single,https://rateyourmusic.com/release/single/los-teen-tops/la-plaga-buen-rock-esta-noche/
2322,Hot Mocking Bird / The Slop,Single,https://rateyourmusic.com/release/single/chet_atkins/hot_mocking_bird___the_slop/
2323,Little Devil / I Must Be Dreaming,Single,https://rateyourmusic.com/release/single/neil-sedaka/little-devil-i-must-be-dreaming/
2324,Twist - Twist / Baila la bamba,Single,https://rateyourmusic.com/release/single/chakachas/twist-twist-baila-la-bamba/
2325,Trouble On Main Street / Davey Jones Rocker,Single,https://rateyourmusic.com/release/single/the-invaders/trouble-on-main-street-davey-jones-rocker/
2326,Dance By the Light of the Moon / Dodge City,Single,https://rateyourmusic.com/release/single/the_olympics/dance_by_the_light_of_the_moon___dodge_city/
2327,Cool Clear Water / Baby Please,Single,https://rateyourmusic.com/release/single/clear-water/cool-clear-water-baby-please/
2328,The Cave (Part I) / The Cave (Part II),Single,https://rateyourmusic.com/release/single/gary_spider_webb/the_cave__part_i____the_cave__part_ii_/
2329,Que tal Marilu / La suegra,Single,https://rateyourmusic.com/release/single/los-teen-tops/que-tal-marilu-la-suegra/
2330,A Story Untold / Vacation Time,Single,https://rateyourmusic.com/release/single/john_madara/a_story_untold___vacation_time/
2331,Let There Be Drums / Quite a Beat,Single,https://rateyourmusic.com/release/single/sandy-nelson/let-there-be-drums-quite-a-beat/
2332,Cherie oh cherie / Trop jaloux,Single,https://rateyourmusic.com/release/single/les-chaussettes-noires/cherie-oh-cherie-trop-jaloux/
2333,Le Twist / Rock des karts,Single,https://rateyourmusic.com/release/single/les-chaussettes-noires/le-twist-rock-des-karts/
2334,Le Twist du Père Noël / Noël de l'an dernier,Single,https://rateyourmusic.com/release/single/les-chaussettes-noires/le-twist-du-pere-noel-noel-de-lan-dernier/
2335,The Fly / Slow Twistin',Single,https://rateyourmusic.com/release/single/chubby-checker/the-fly-slow-twistin/
2336,Multiplication / Irresistible You,Single,https://rateyourmusic.com/release/single/bobby-darin/multiplication-irresistible-you/
2337,Twist Time / Istanbul,Single,https://rateyourmusic.com/release/single/the_twisters_f1/twist_time___istanbul/
2338,Senora / Daniela,Single,https://rateyourmusic.com/release/single/the_twisters_f1/senora___daniela/
2339,"Cry for Happy / Yes, We Have No Bananas",Single,https://rateyourmusic.com/release/single/mort-garson/cry-for-happy-yes-we-have-no-bananas/
2340,Heavenly / Save It,Single,https://rateyourmusic.com/release/single/john_madara/heavenly___save_it/
2341,Chicken Twist / Lonely Street,Single,https://rateyourmusic.com/release/single/the-dappers/chicken-twist-lonely-street/
2342,Hit the Road Jack,EP,https://rateyourmusic.com/release/ep/doug-fowlkes-and-the-airdales/hit-the-road-jack/
2343,Crystal Rock / Return to Me,Single,https://rateyourmusic.com/release/single/frankie_gem/crystal_rock___return_to_me/
2344,Skokiaan Rock / Hamba Kahle Rock,Single,https://rateyourmusic.com/release/single/the-vikings/skokiaan-rock-hamba-kahle-rock/
2345,Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant Tasting Green and Purple Pills / Teen Years,Single,https://rateyourmusic.com/release/single/ray_stevens/jeremiah_peabodys_poly_unsaturated_quick_dissolving_fast_acting_pleasant_tasting_green_and_purple_pills___teen_years/
2346,Play It Again / Nothing Is Impossible,Single,https://rateyourmusic.com/release/single/tina-robin/play-it-again-nothing-is-impossible/
2347,Twist twist,EP,https://rateyourmusic.com/release/ep/eddie_barclay_et_son_orchestre/twist_twist/
2348,Twist,EP,https://rateyourmusic.com/release/ep/pierre-brun/twist/
2349,Stick Shift / Cruising,Single,https://rateyourmusic.com/release/single/duals/stick-shift-cruising/
2350,Le roi du rock Sud-Americain,EP,https://rateyourmusic.com/release/ep/johny-tedesco/le-roi-du-rock-sud-americain/
2351,The Roach / From Me to You,Single,https://rateyourmusic.com/release/single/gene_and_wendell/the_roach___from_me_to_you/
2352,Twist!,EP,https://rateyourmusic.com/release/ep/richard_anthony/twist_/
2353,The Fly,EP,https://rateyourmusic.com/release/ep/chubby-checker/the-fly/
2354,Rampage / Comanche,Single,https://rateyourmusic.com/release/single/the_revels/rampage___comanche/
2355,Blue Tango / Bitter Rice,Single,https://rateyourmusic.com/release/single/the-flee-rekkers/blue-tango-bitter-rice/
2356,Let Johnny Drum / Port Zibee Part II,Single,https://rateyourmusic.com/release/single/robby_rhines_and_the_rogues/let_johnny_drum___port_zibee_part_ii/
2357,Pony Time / Oh Susannah,Single,https://rateyourmusic.com/release/single/chubby-checker/pony-time-oh-susannah/
2358,Twist-Party,Compilation,https://rateyourmusic.com/release/comp/various-artists/twist-party/
2359,It's Now or Never,EP,https://rateyourmusic.com/release/ep/elvis-presley/its-now-or-never/
2360,There's a Party Going On,EP,https://rateyourmusic.com/release/ep/don_taylor/theres_a_party_going_on/
2361,You Can Have Her / Abide With Me,Single,https://rateyourmusic.com/release/single/roy_hamilton/you_can_have_her___abide_with_me/
2362,Schlagerwünsche - Wir tanzen Twist,EP,https://rateyourmusic.com/release/ep/various-artists/schlagerwunsche-wir-tanzen-twist/
2363,The Slosh / Silver Platter,Single,https://rateyourmusic.com/release/single/bernadette__60s_/the_slosh___silver_platter/
2364,Lonely Blue Nights With Rosie,Album,https://rateyourmusic.com/release/album/rosie-and-the-originals/lonely-blue-nights-with-rosie/
2365,You Can Have Her,Album,https://rateyourmusic.com/release/album/roy-hamilton/you-can-have-her/
2366,(Remember Me) I'm the One / Daisy-Doo,Single,https://rateyourmusic.com/release/single/gord-lightfoot/_remember-me-im-the-one-daisy-doo/
2367,Good Time Baby / Cherie,Single,https://rateyourmusic.com/release/single/bobby-rydell/good-time-baby-cherie/
2368,Red Lite / Don't Take Your Love From Me,Single,https://rateyourmusic.com/release/single/liz/red_lite___dont_take_your_love_from_me/
2369,Cossack / Summertime,Single,https://rateyourmusic.com/release/single/the_barons_f9/cossack___summertime/
2370,Samurai / Whirlwind,Single,https://rateyourmusic.com/release/single/the_barons_f9/samurai___whirlwind/
2371,Maybe / Jezebel,Single,https://rateyourmusic.com/release/single/gene-vincent/maybe-jezebel/
2372,Baby Sittin' With Buzz Clifford,Album,https://rateyourmusic.com/release/album/buzz-clifford/baby-sittin-with-buzz-clifford/
2373,Can't Stop Twistin',Album,https://rateyourmusic.com/release/album/the-adventurers/cant-stop-twistin/
2374,Dream of the West,Album,https://rateyourmusic.com/release/album/the-outlaws/dream-of-the-west/
2375,Johnny Horton's Greatest Hits,Compilation,https://rateyourmusic.com/release/comp/johnny-horton/johnny-hortons-greatest-hits/
2376,Sconforto / Ebbro,Single,https://rateyourmusic.com/release/single/donato/sconforto-ebbro/
2377,Let's Twist Again,Album,https://rateyourmusic.com/release/album/robby_robber_and_the_hi_jackers/lets_twist_again/
2378,Maid 'N Japan / Gospel Truth,Single,https://rateyourmusic.com/release/single/the-nylons/maid-n-japan-gospel-truth/
2379,Vuelven Los Teen Tops,Album,https://rateyourmusic.com/release/album/los_teen_tops/vuelven_los_teen_tops/
2380,Teen Tops,Album,https://rateyourmusic.com/release/album/los_teen_tops/teen_tops/
2381,Apache!,Album,https://rateyourmusic.com/release/album/sam_butera_and_the_witnesses/apache_/
2382,Rock con Los Crazy Boys,Album,https://rateyourmusic.com/release/album/los_crazy_boys/rock_con_los_crazy_boys/
2383,Twistin' U.S.A. / The Slop,Single,https://rateyourmusic.com/release/single/chubby-checker/twistin-u_s_a-the-slop/
2384,The Tide / Tornado,Single,https://rateyourmusic.com/release/single/dave-bridge/the-tide-tornado/
2385,Wheels,EP,https://rateyourmusic.com/release/ep/the-string-a-longs/wheels/
2386,Twist,EP,https://rateyourmusic.com/release/ep/georges-jouvin/twist/
2387,Cry of the Wild Goose / Manhunt,Single,https://rateyourmusic.com/release/single/the-sunsets/cry-of-the-wild-goose-manhunt/
2388,Say When / Please Baby Please,Single,https://rateyourmusic.com/release/single/grant-tracy-and-the-sunsets/say-when-please-baby-please/
2389,Twist - Twist,EP,https://rateyourmusic.com/release/ep/chakachas/twist-twist-1/
2390,Hooligans,EP,https://rateyourmusic.com/release/ep/los_hooligans_f1/hooligans/
2391,Runaround Sue,EP,https://rateyourmusic.com/release/ep/dion/runaround_sue/
2392,Kissin' Twist,EP,https://rateyourmusic.com/release/ep/jack-hammer/kissin-twist/
2393,F.B.I.,EP,https://rateyourmusic.com/release/ep/the-shadows/f_b_i/
2394,Rock with Chubby Checker,EP,https://rateyourmusic.com/release/ep/chubby-checker/rock-with-chubby-checker/
2395,Let's Twist Again,EP,https://rateyourmusic.com/release/ep/chubby-checker/lets-twist-again/
2396,The King of the Twist,EP,https://rateyourmusic.com/release/ep/chubby-checker/the-king-of-the-twist/
2397,Let's Twist Again,EP,https://rateyourmusic.com/release/ep/richard_anthony/lets_twist_again/
2398,Will You Love Me Tomorrow / My Baby Doll,Single,https://rateyourmusic.com/release/single/mike-berry-with-the-outlaws/will-you-love-me-tomorrow-my-baby-doll/
2399,Writing on the Wall / Drunken Guitar,Single,https://rateyourmusic.com/release/single/tommy-steele/writing-on-the-wall-drunken-guitar/
2400,Makin' Out / Shot Down,Single,https://rateyourmusic.com/release/single/the_storms/makin_out___shot_down/
2401,Georges Jouvin...  mène la danse n°2,Album,https://rateyourmusic.com/release/album/georges-jouvin-sa-trompette-dor-et-son-orchestre/georges-jouvin-mene-la-danse-n_2/
2402,Hindustan / Feelin' Blue,Single,https://rateyourmusic.com/release/single/col-joyes-joy-boys/hindustan-feelin-blue/
2403,Wheels / Should I ?,Single,https://rateyourmusic.com/release/single/the-string-a-longs/wheels-should-i-/
2404,Wie damals in Paris / Sieben Musikanten,Single,https://rateyourmusic.com/release/single/the-blue-diamonds/wie-damals-in-paris-sieben-musikanten/
2405,Let's Twist Again,Album,https://rateyourmusic.com/release/album/richard-anthony/lets-twist-again/
2406,"Like, Long Hair",Album,https://rateyourmusic.com/release/album/paul-revere-and-the-raiders/like-long-hair/
2407,Twist,EP,https://rateyourmusic.com/release/ep/luc_hoffman_et_son_orchestre_et_les_twisters/twist/
2408,Rockin' Johnny Home / Ole Reb,Single,https://rateyourmusic.com/release/single/the_texans/rockin_johnny_home___ole_reb/
2409,The Hippy Hippy Shake / I'm in Love Again,Single,https://rateyourmusic.com/release/single/the_hot_jumpers/the_hippy_hippy_shake___im_in_love_again/
2410,Movin',Album,https://rateyourmusic.com/release/album/bill-blacks-combo/movin/
2411,Let's Twist Her,Album,https://rateyourmusic.com/release/album/bill-blacks-combo/lets-twist-her/
2412,Trumpet Cocktail * Twist,EP,https://rateyourmusic.com/release/ep/bert_michael_en_zijn_orkest___luc_hoffmann_en_the_twisters/trumpet_cocktail___twist/
2413,Blue Skies / Lost,Single,https://rateyourmusic.com/release/single/the-webs/blue-skies-lost/
